votes_dem_2016,votes_gop_2016,total_votes_2016,AGE135214,AGE295214,age65plus,SEX255214,White,Black,RHI325214,RHI425214,RHI525214,RHI625214,Hispanic,RHI825214,POP715213,POP645213,NonEnglish,Edu_highschool,Edu_batchelors,VET605213,Income,INC110213,Poverty,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,Density
1445,3865,5855,7.6,24.7,12.6,50,0.912,0.025,2.2,1.6,0.3,2.3,0.4,54,78.3,8.6,25.4,80.4,21.1,1180,17477,38764,25.4,342,3728,-2,817,1254,0,0,0,0,0,37.3,0,0,166682,8752,17635,20,2447.43,8.1
27405,25748,60597,5.8,24.6,15.1,50.9,0.792,0.026,13.7,1.6,0.2,2.8,0.374,45.3,88.9,5.5,28.9,90.8,28.3,14229,26924,58017,14.2,1654,26762,15.8,7515,8217,1.6,5.3,2.3,0,22.5,35.7,0,113082,1117438,9484,150799,943,3710.65,35.5
12826,27879,45476,7.3,27.3,13.1,50.6,0.57,0.009,38.8,0.6,0.1,2.7,0.195,40.6,88.1,3.6,33.5,81.6,15.2,7752,21260,48196,22.4,2806,39476,3.8,5381,7809,1.2,17.8,0.9,0,8.5,29.1,668723,866414,1742017,14245,173198,173,5513.07,23.6
7249,2302,10662,5.4,19.9,18.4,50.6,0.92,0.019,3.1,1.1,0.2,1.9,0.772,19,90,4,55.7,83.9,19.6,2443,17926,28275,29.4,441,5828,1.3,1422,1772,0,0,0,0,54.1,29,0,0,277210,9725,33145,0,4715.82,6.2
49956,14198,70082,4.8,19.5,19.6,51.3,0.91,0.012,4.1,1.4,0.2,2.1,0.513,43.1,85,13.5,36.1,87,39.7,11185,32298,52917,17,4714,44633,1.1,15652,20479,0.7,2.5,1.1,0,16.3,33.7,0,0,2426284,16923,540400,161,1909.41,75.5
1600,2998,5129,4,15.2,34,50.2,0.933,0.008,2.5,0.5,0,2.9,0.294,66.5,90.2,4.9,22.8,84,21.1,1834,17752,27430,22.6,216,2068,-10.8,694,832,0,0,0,0,12.4,0,0,0,82782,6634,14920,0,4178.96,2.9
3275,2592,6756,6.2,23.4,16.8,49.1,0.815,0.013,13.3,1.5,0.1,2.4,0.493,35.8,93.5,5.6,44.8,78.7,19.4,1295,18104,34036,25.1,228,2940,9.9,796,1035,0,0,0,0,30.1,35.3,0,0,126228,6955,24224,1,6646.68,2.7
10550,2706,15072,5.1,19.1,22.3,51,0.88,0.008,7.4,1,0.2,2.6,0.561,36.1,87.6,5,43.2,87.5,29.5,3103,21333,32637,25.3,1083,8521,2,3198,4614,0,4.7,0,0,26.3,33.3,0,0,309212,9781,100133,80,2203.11,15
1770,3695,6250,5.3,22.3,18,47.6,0.904,0.022,4,0.5,0.3,2.6,0.413,53.1,86.1,6.8,26.2,80.7,14.7,1679,18675,31161,28.6,231,1854,-0.2,773,1170,0,0,0,0,0,27,0,13738,157502,9501,12894,0,3344.85,4.9
318,1214,1688,4.9,18.5,19.7,43.1,0.922,0.02,3,0.6,0,2.2,0.41,54,75.7,5,28.8,77.3,17,345,18472,38902,11.9,106,934,-4.2,268,456,0,0,0,0,9,16.9,0,0,27509,7399,6557,0,3823.74,1.2
10810,13175,27350,6.2,24.6,15.4,49.8,0.896,0.017,5.6,0.9,0.2,2.2,0.595,34.3,87.5,7.9,33.7,80.7,16.6,7548,19623,42506,23.6,893,9904,-7.3,3233,4183,1.3,3.9,0,0,36.3,25.1,0,51565,571343,7995,55675,75,1066.18,71.8
9610,13125,25016,5.2,20.5,19.2,48.9,0.895,0.022,2.7,2.3,0.3,2.9,0.228,68.8,79.1,11,19.4,86.4,20.1,6232,26264,51957,16.2,1935,20226,-5.9,4878,8470,0.6,0.6,3.1,0,5.2,20,621630,0,991506,18025,127696,35,144.66,382.1
2210,7828,10936,6.5,23.3,18,49.4,0.852,0.022,5.2,3.1,0.3,4.1,0.133,74.3,78,5.9,11.4,89.2,16.8,3528,24716,49830,15,485,5159,5.9,1130,1601,0,4.1,0,0,0,26.4,0,33256,265255,10725,33010,38,4930.46,5
401068,319571,765421,6.4,23.8,13.3,50,0.722,0.116,1.2,9.9,0.8,4.3,0.303,45.3,76.8,21.8,33.4,83.9,22.1,151360,26217,52873,15.1,40969,767816,3.5,141658,152145,5.2,0.7,9.8,0.3,9.4,29.3,7180673,11493073,26676633,14509,24857836,10036,7891.43,247.3
8453,17406,27871,4.1,18.2,24.5,49.8,0.92,0.009,2.3,1.7,0.2,2.9,0.122,81.3,86,6.3,9,92.7,25.7,5677,34123,60100,10.2,1596,15974,3.9,4996,6722,0,0,2.6,0,3.2,27.4,751816,0,670386,14645,680439,156,709.72,66.2
3400,13542,18545,7.2,28.1,9.2,47.9,0.886,0.015,6.1,1.1,0.3,2.5,0.242,67.1,86,9.3,16.2,83.2,16.4,4038,28358,70238,8.8,1098,20724,-0.5,2327,2947,1.4,2,2.7,0,0,28,0,0,791435,16842,474078,350,17169.83,2.8
65,329,423,3.2,17,26,43.4,0.899,0.019,4.9,0.5,0,2.8,0.192,71.2,86.5,13.1,15.3,83.3,13.9,108,20862,30284,22.3,14,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,3581.88,0.2
74,723,854,6.9,23,15,46.5,0.92,0.012,2.9,1,0.1,2.7,0.138,80.2,87.1,1.6,0.7,89.2,24.7,193,28056,64632,13.9,45,1765,11.4,117,78,0,0,0,0,0,0,0,0,16289,10605,2239,0,4175.68,0.5
1386,4521,6433,7.8,27.3,10.6,47.8,0.9,0.012,5,0.9,0.3,2.6,0.261,66.5,82.3,12.6,19.2,82.9,12.6,1334,26515,59472,12.3,406,7123,-1.5,865,1115,0,0,0,0,0,23.6,0,71463,333593,18936,52022,20,9640.76,1.7
403,1828,2413,8.1,26.8,13.2,49,0.904,0.009,5.6,0.9,0,2.1,0.239,69.5,81.2,11.2,19.6,81.1,12,530,29800,72742,9.3,96,1499,-2,257,261,0,0,0,0,0,19.5,0,0,54981,10812,5362,7,5490.11,1.1
285,1671,2132,4,22.7,19.8,46,0.919,0.035,1.4,0.8,0.3,2.2,0.077,85,88.7,3,2.9,82.7,16.3,591,22879,40143,17.3,87,611,-8,280,409,0,0,0,0,0,32.3,0,0,31053,6970,0,12,10633.2,0.5
6146,16005,23762,5.3,22.4,19.7,49.4,0.901,0.013,3.2,1.7,0.3,3.4,0.158,76.3,81.3,7.2,12.9,84.3,16.7,6101,21757,46137,15,771,10812,23.5,2522,3857,1.6,0,0,0,7.6,29.1,573568,0,371385,7100,35040,140,2001.19,26
637,1179,1997,6.1,19.1,25.1,51.3,0.716,0.046,16.9,2.5,0.2,4.2,0.108,65.1,81.9,4.7,8,88.1,11,813,23146,35017,20.5,59,1080,-3.6,174,342,0,0,0,0,0,32.5,0,0,0,0,20183,1,3752.84,1.3
5095,13320,19592,4.3,18,27.9,49.5,0.901,0.027,2,1.8,0.5,3,0.144,77.5,82.3,8,11.3,83.3,12.3,7469,21838,39876,18.9,643,6647,-7,2187,3179,0,0,3.8,0,0,29.3,0,0,396798,9004,88105,0,18181.92,2.4
430,1403,1982,4.6,18.5,13.8,36.7,0.874,0.042,4.4,1.2,0.3,2.5,0.233,66.5,77.6,11.1,19.9,78.9,10.5,725,18203,52101,18,74,1081,7.6,206,223,0,0,0,0,0,0,0,0,43044,6751,9241,2,6036.56,1.1
752,1616,2558,2.2,12.5,27.8,48,0.918,0.016,2,2.1,0.4,1.9,0.078,84.6,89.7,3.9,5.5,93.9,21.5,630,33472,61573,11,81,571,0,259,0,0,0,0,0,0,0,0,0,6765,1580,4780,6,262.92,15.3
97032,94529,209282,6,22.4,14.6,49.7,0.853,0.026,2.1,5.8,0.7,3.3,0.235,64.2,78.3,14.9,22.9,86.9,27.3,36058,28670,53040,15.1,11477,167121,2.2,29629,40200,1,0.6,4.6,0,5.2,27.1,0,6317686,6667427,16409,2399394,2210,6302.37,66.9
